CustomerName,Age,MaritalStatus,IncomeRange,Gender,TotalChildren,ChildrenAtHome,Education,Occupation,HomeOwner,Cars
Connie Morgan,60,1,50000,1,1,0,3,3,1,1
Connie Rai,58,1,25000,1,1,0,4,1,1,0
Connor Adams,59,0,100000,0,2,0,3,5,1,1
Connor Alexander,51,0,150000,0,0,0,4,4,0,2
Connor Allen,41,0,50000,0,0,0,3,2,1,1
Connor Baker,51,1,50000,0,3,3,4,2,0,2
Connor Bryant,46,1,50000,0,1,1,4,2,1,1
Connor Butler,51,0,150000,0,0,0,5,4,0,3
Connor Campbell,56,1,75000,0,1,0,3,2,1,1
Connor Chen,52,0,75000,0,4,2,4,2,0,2
Connor Coleman,52,1,150000,0,3,2,4,4,1,3
Connor Collins,45,1,75000,0,1,0,5,5,1,0
Connor Diaz,47,1,75000,0,5,5,5,5,1,2
Connor Edwards,46,1,50000,0,1,1,4,2,1,1
Connor Evans,62,1,75000,0,2,0,1,2,0,2
Connor Flores,60,1,75000,0,2,0,2,2,0,2
Connor Gonzales,38,0,50000,0,0,0,3,2,1,1
Connor Green,51,1,50000,0,3,3,4,2,1,2
Connor Griffin,61,1,50000,0,1,0,3,3,1,1
Connor Hall,56,1,75000,0,1,0,3,2,0,1
Connor Hayes,82,0,100000,0,4,0,4,4,1,1
Connor Henderson,41,1,75000,0,0,0,3,2,1,2
Connor Hernandez,61,1,50000,0,1,0,3,3,1,1
Connor Hill,47,0,50000,0,0,0,5,2,1,0
Connor Hughes,62,1,75000,0,3,1,2,5,1,1
Connor Jai,44,1,50000,0,1,1,5,2,1,0
Connor Jenkins,59,1,25000,0,1,0,4,1,1,0
Connor King,56,0,150000,0,5,4,2,5,1,3
Connor Kumar,73,0,75000,0,5,0,4,4,1,2
Connor Lal,37,1,50000,0,0,0,2,2,1,2
Connor Li,55,1,50000,0,4,2,2,2,1,2
Connor Lopez,56,0,50000,0,0,0,4,5,0,1
Connor Mitchell,47,1,100000,0,3,0,5,5,1,0
Connor Nelson,58,1,25000,0,2,0,3,1,1,1
Connor Parker,45,1,75000,0,1,0,5,5,1,0
Connor Perez,60,1,75000,0,3,2,3,5,1,0
Connor Perry,58,1,75000,0,1,0,4,5,1,1
Connor Phillips,47,1,50000,0,2,2,4,2,1,0
Connor Powell,78,1,75000,0,3,0,5,4,1,2
Connor Roberts,46,1,75000,0,2,0,5,5,1,0
Connor Ross,36,1,25000,0,0,0,4,3,1,0
Connor Russell,60,1,100000,0,2,1,3,5,1,1
Connor Scott,81,1,50000,0,2,0,5,4,1,2
Connor Shan,65,0,25000,0,2,1,1,3,1,2
Connor Sharma,56,0,150000,0,3,3,3,5,0,4
Connor Simmons,45,1,75000,0,1,0,5,5,1,0
Connor Turner,48,0,75000,0,0,0,4,5,0,1
Connor Washington,56,0,150000,0,1,1,4,4,0,3
Connor Winston,52,0,150000,0,2,2,4,4,0,3
Connor Wright,37,1,25000,0,0,0,4,1,1,0
Connor Yang,39,0,25000,0,1,1,2,1,0,0
Connor Young,44,0,100000,0,0,0,4,4,0,1
Connor Zhang,43,0,50000,0,0,0,5,2,0,0
Corey Anand,47,1,50000,0,0,0,5,3,1,0
Corey Andersen,48,0,75000,0,2,2,4,2,1,1
Corey Beck,70,0,100000,0,5,0,3,5,1,2
Corey Chander,44,0,50000,0,0,0,2,1,0,1
Corey Chavez,45,0,100000,0,0,0,4,5,0,4
Corey Deng,69,1,150000,0,5,5,2,4,0,4
Corey Goel,37,0,25000,0,4,4,2,1,1,2
Corey Kumar,59,1,150000,0,3,3,4,4,1,3
Corey Lal,69,1,25000,0,4,0,2,2,1,2
Corey Luo,66,1,100000,0,3,4,3,4,1,4
Corey Nara,60,0,25000,0,3,0,1,3,1,2
Corey Pal,60,1,150000,0,3,4,3,5,1,3
Corey Raje,41,0,50000,0,0,0,3,2,1,2
Corey Raji,57,1,100000,0,1,1,4,4,1,3
Corey Sharma,67,1,25000,0,2,1,1,3,1,2
Corey She,52,0,75000,0,0,0,4,5,1,1
Corey Shen,52,1,75000,0,4,4,4,5,1,3
Corey Tang,50,0,50000,0,1,1,4,3,0,1
Corey Xie,41,0,75000,0,0,0,4,5,1,3
Corey Yuan,69,0,100000,0,5,0,1,2,0,2
Cory Arun,38,0,25000,0,0,0,4,3,1,0
Cory Chandra,46,0,50000,0,0,0,4,3,1,0
Cory Fernandez,61,1,150000,0,3,4,3,5,1,4
Cory Garcia,68,1,100000,0,4,1,1,2,1,4
Cory Kapoor,49,1,50000,0,0,0,4,3,1,0
Cory Madan,54,1,75000,0,1,0,3,2,1,1
Cory Malhotra,39,0,25000,0,1,1,2,1,0,0
Cory Martinez,41,0,100000,0,0,0,4,5,0,3
Cory Mehta,72,0,75000,0,4,0,5,4,1,2
Cory Patel,41,1,50000,0,0,0,3,2,1,2
Cory Perez,72,1,75000,0,5,1,2,5,1,2
Cory Prasad,70,1,25000,0,4,0,2,2,0,2
Cory Raman,45,1,25000,0,0,0,1,1,0,2
Cory Rana,51,1,75000,0,2,2,4,5,1,1
Cory Rodriguez,58,0,50000,0,1,0,4,3,0,0
Cory Sai,37,0,50000,0,3,3,3,3,1,1
Cory Sara,53,1,50000,0,1,0,4,2,1,0
Cory Subram,50,1,100000,0,2,0,4,5,0,0
Cory Suri,39,1,50000,0,0,0,3,2,1,2
Cory Weber,77,1,50000,0,2,0,4,4,1,2
Courtney Adams,69,0,75000,1,2,1,3,5,1,1
Courtney Allen,49,1,50000,1,2,2,4,2,1,1
Courtney Baker,71,0,75000,1,5,0,4,4,0,2
Courtney Campbell,82,0,150000,1,1,2,5,4,0,3
Courtney Carter,58,1,75000,1,1,0,4,5,1,1
Courtney Edwards,59,0,75000,1,2,1,3,5,0,0
Courtney Evans,51,0,50000,1,0,0,4,5,0,1
Courtney Gonzalez,68,0,50000,1,4,0,2,5,1,2
Courtney Green,45,0,75000,1,1,0,5,2,1,0
Courtney Hall,45,1,75000,1,1,1,5,2,1,0
Courtney Hernandez,43,0,75000,1,0,0,3,2,0,2
Courtney Hill,46,1,50000,1,1,1,4,2,1,1
Courtney King,70,1,75000,1,4,0,4,4,1,2
Courtney Lopez,57,0,50000,1,3,0,5,3,1,0
Courtney Mitchell,51,0,150000,1,0,0,5,4,0,4
Courtney Nelson,61,1,50000,1,1,0,3,3,1,1
Courtney Parker,51,0,100000,1,3,3,4,2,1,2
Courtney Phillips,57,0,50000,1,2,0,3,3,0,1
Courtney Turner,38,0,50000,1,0,0,1,3,0,2
Courtney Wright,41,0,50000,1,0,0,2,2,0,2
Courtney Young,53,0,75000,1,4,2,4,2,1,2
Craig Alonso,49,1,50000,0,5,5,2,2,1,2
Craig Blanco,61,1,50000,0,1,0,3,3,1,1
Craig Carlson,66,1,150000,0,4,5,2,4,1,2
Craig Diaz,58,1,25000,0,2,0,3,1,0,1
Craig Gill,51,1,50000,0,1,1,4,2,1,2
Craig Gomez,44,0,50000,0,0,0,2,1,0,1
Craig Gutierrez,70,1,150000,0,4,4,4,4,1,4
Craig Jiménez,59,1,150000,0,2,4,3,5,1,2
Craig Martin,68,1,25000,0,2,1,1,3,1,2
Craig Moreno,47,0,50000,0,0,0,5,3,1,0
Craig Munoz,61,0,100000,0,2,0,2,2,0,2
Craig Navarro,61,1,150000,0,2,4,1,5,1,4
Craig Ortega,45,1,75000,0,1,1,5,2,1,0
Craig Ramos,41,1,75000,0,0,0,4,5,1,4
Craig Romero,74,1,25000,0,3,0,3,1,1,1
Craig Rubio,54,1,50000,0,5,0,5,3,1,0
Craig Ruiz,66,0,75000,0,2,1,3,5,1,1
Craig Sanz,52,1,75000,0,0,0,4,5,0,1
Craig Suarez,55,0,25000,0,1,0,5,3,1,0
Craig Vazquez,62,0,50000,0,3,0,1,3,0,2
Cristina Anand,60,1,50000,1,1,0,3,3,1,1
Cristina Beck,47,1,50000,1,0,0,4,3,0,0
Cristina Chande,46,1,50000,1,0,0,5,2,1,0
Cristina Chander,48,0,25000,1,3,3,2,1,1,0
Cristina Deng,37,0,50000,1,3,3,3,3,1,1
Cristina Goel,72,1,100000,1,5,0,4,4,1,2
Cristina Jai,49,0,25000,1,1,1,3,1,1,1
Cristina Kumar,72,0,25000,1,5,0,2,2,1,3
Cristina Lal,49,1,75000,1,2,2,4,5,1,1
Cristina Nara,59,0,75000,1,2,0,2,5,0,2
Cristina Raje,38,0,25000,1,0,0,4,3,1,0
Cristina Raji,38,1,50000,1,5,5,3,3,1,1
Cristina Shan,49,0,25000,1,1,1,3,1,0,1
Cristina Sharma,72,1,25000,1,5,0,2,2,1,4
Cristina She,43,0,75000,1,0,0,3,5,1,2
Cristina Shen,59,1,75000,1,1,0,3,2,1,1
Cristina Tang,58,1,100000,1,4,0,4,4,1,2
Cristina Xie,46,1,100000,1,4,4,5,4,1,1
Cristina Xu,68,1,25000,1,2,1,1,3,1,2
Cristina Yuan,46,0,50000,1,2,2,3,3,1,0
Crystal Cai,50,1,25000,1,5,5,1,1,1,0
Crystal Chen,62,0,50000,1,3,0,1,3,0,2
Crystal Gao,50,1,50000,1,1,1,4,2,1,2
Crystal Guo,42,0,25000,1,0,0,1,1,1,2
Crystal He,76,1,75000,1,3,0,4,4,1,2
Crystal Hu,45,1,100000,1,0,0,4,5,0,4
Crystal Huang,48,1,75000,1,2,2,4,5,0,1
Crystal Li,59,0,75000,1,1,0,3,2,1,1
Crystal Liang,48,1,50000,1,0,0,4,3,1,0
Crystal Lin,48,0,25000,1,3,3,2,1,1,0
Crystal Liu,72,1,150000,1,3,4,4,4,1,4
Crystal Lu,45,0,100000,1,0,0,4,5,1,4
Crystal Sun,72,1,100000,1,5,0,3,5,1,2
Crystal Wang,54,1,75000,1,1,0,3,2,1,1
Crystal Wu,53,0,50000,1,2,2,3,3,1,0
Crystal Xu,60,0,75000,1,2,0,2,2,1,2
Crystal Yang,46,0,150000,1,0,5,1,5,0,4
Crystal Zeng,71,0,100000,1,5,0,3,5,0,2
Crystal Zhang,43,1,50000,1,1,1,4,2,1,1
Crystal Zhao,72,0,25000,1,5,0,2,2,0,2
Crystal Zheng,41,0,50000,1,0,0,3,3,1,1
Crystal Zhu,44,1,25000,1,0,0,1,1,0,2
Curtis Cai,73,0,75000,0,2,0,5,4,1,1
Curtis Gao,63,1,50000,0,3,0,3,2,1,2
Curtis Guo,42,0,75000,0,0,0,3,5,0,2
Curtis He,46,0,150000,0,0,5,1,5,0,4
Curtis Hu,73,0,50000,0,1,0,5,3,0,0
Curtis Li,44,1,50000,0,2,2,3,3,0,0
Curtis Liang,46,1,75000,0,2,0,5,5,1,0
Curtis Lin,67,0,150000,0,4,5,2,4,0,4
Curtis Liu,43,1,25000,0,0,0,1,1,0,2
Curtis Lu,53,1,75000,0,4,4,4,5,1,4
Curtis Ma,61,0,100000,0,2,0,3,2,1,2
Curtis She,50,1,25000,0,1,1,2,1,1,1
Curtis Wang,54,1,75000,0,1,0,4,5,1,1
Curtis Wu,42,0,50000,0,3,3,3,3,1,2
Curtis Xu,48,0,25000,0,1,1,3,1,0,0
Curtis Yang,54,1,75000,0,1,0,3,2,1,1
Curtis Zeng,49,1,75000,0,5,5,4,5,1,4
Curtis Zheng,41,0,100000,0,0,0,4,5,1,2
Curtis Zhou,38,1,50000,0,4,4,3,3,1,3
Curtis Zimmerman,44,1,50000,0,0,0,2,1,0,1
Cynthia Arun,54,1,100000,1,5,4,3,5,1,4
Cynthia Chandra,58,1,100000,1,4,0,4,4,1,2
Cynthia Fernandez,48,0,50000,1,0,0,5,3,0,0
Cynthia Garcia,52,0,75000,1,5,5,4,2,1,2
Cynthia Gonzalez,55,0,75000,1,1,0,3,2,1,1
Cynthia Kapoor,38,0,25000,1,0,0,3,1,0,1
Cynthia Lopez,48,0,75000,1,2,2,4,2,0,1
Cynthia Madan,57,1,50000,1,2,0,3,3,0,1
Cynthia Malhotra,38,0,25000,1,0,0,3,1,0,1
Cynthia Martinez,66,1,50000,1,3,0,3,3,0,2
Cynthia Mehta,71,1,150000,1,3,4,4,4,1,4
Cynthia Patel,52,1,75000,1,0,0,4,5,0,1
Cynthia Perez,59,1,150000,1,2,4,3,5,1,2
Cynthia Prasad,53,0,25000,1,4,2,1,1,1,2
Cynthia Raman,52,0,25000,1,3,3,2,1,0,0
Cynthia Rana,50,1,50000,1,0,0,4,5,0,0
Cynthia Rodriguez,58,0,150000,1,5,1,4,4,1,4
Cynthia Sai,48,1,25000,1,1,1,3,1,1,1
Cynthia Sanchez,46,0,100000,1,0,5,1,5,1,4
Cynthia Saunders,59,0,150000,1,2,4,2,5,0,3
Cynthia Srini,40,0,50000,1,0,0,2,2,1,2
Cynthia Subram,81,1,50000,1,1,0,5,3,1,0
Cynthia Suri,56,0,25000,1,1,1,3,1,1,0
Cynthia Weber,37,1,25000,1,0,0,4,3,1,0
Daisuke Yanagishima,57,0,100000,1,2,0,5,5,0,0
Daisy Alonso,46,1,50000,1,2,2,3,3,1,0
Daisy Alvarez,63,1,100000,1,4,2,3,5,1,2
Daisy Blanco,59,1,150000,1,2,3,2,5,1,4
Daisy Carlson,48,1,50000,1,0,0,5,3,1,0
Daisy Gill,71,0,100000,1,5,0,3,5,1,2
Daisy Gutierrez,66,1,150000,1,2,5,3,4,0,3
Daisy Hernandez,43,1,50000,1,1,1,4,2,1,1
Daisy Jiménez,47,1,100000,1,1,0,5,4,1,0
Daisy Munoz,47,1,50000,1,0,0,5,3,1,0
Daisy Navarro,59,0,75000,1,2,0,2,2,0,2
Daisy Ortega,41,0,50000,1,0,0,2,2,1,2
Daisy Ramos,77,1,25000,1,1,0,4,3,1,0
Daisy Romero,67,1,150000,1,4,5,2,4,1,3
Daisy Rubio,51,0,75000,1,0,0,4,5,0,1
Daisy Sanz,50,1,50000,1,1,1,4,2,1,2
Daisy Serrano,56,0,50000,1,3,0,5,3,0,0
Daisy Suarez,51,0,75000,1,0,0,4,5,0,1
Daisy Vazquez,38,1,25000,1,0,0,3,1,1,1
Dakota Alexander,71,0,25000,0,5,0,1,3,0,3
Dakota Barnes,37,1,50000,0,0,0,2,2,1,2
Dakota Bradley,71,1,75000,0,4,0,4,4,0,2
Dakota Bryant,51,0,100000,0,3,3,4,2,1,3
Dakota Butler,67,0,75000,0,2,1,3,5,0,0
Dakota Diaz,61,1,75000,0,4,3,2,5,1,0
Dakota Flores,49,0,75000,0,0,0,5,5,0,1
Dakota Gonzales,52,1,50000,0,2,2,3,1,1,0
Dakota Griffin,60,1,100000,0,3,0,3,5,0,2
Dakota Henderson,49,1,50000,0,0,0,4,3,0,0
Dakota Jenkins,50,1,75000,0,0,0,5,5,1,0
Dakota Long,94,1,25000,0,3,0,4,3,1,2
Dakota Patterson,55,1,100000,0,4,3,2,5,1,1
Dakota Perry,73,1,75000,0,5,0,4,4,1,2
Dakota Powell,59,0,25000,0,2,1,1,3,1,2
Dakota Ross,58,1,75000,0,4,0,5,2,1,0
Dakota Russell,45,1,75000,0,1,0,5,2,1,0
Dakota Simmons,43,0,75000,0,0,0,3,2,0,1
Dakota Wood,65,0,75000,0,4,2,3,5,1,2
Dale Anand,43,0,75000,0,0,0,3,5,0,2
Dale Andersen,104,1,25000,0,2,0,1,1,1,1
Dale Beck,58,1,25000,0,2,0,3,1,0,1
Dale Chande,43,1,150000,0,0,5,3,4,1,3
Dale Chander,63,1,100000,0,3,4,4,4,1,3
Dale Deng,53,1,50000,0,2,2,3,3,1,0
Dale Goel,67,0,50000,0,3,0,3,3,1,2
Dale Holt,70,1,150000,0,4,4,4,4,1,3
Dale Lal,65,0,100000,0,4,1,2,5,1,3
Dale Luo,47,0,25000,0,0,0,3,1,0,1
Dale Nara,60,0,100000,0,1,0,3,2,0,1
Dale Nath,41,0,75000,0,0,0,4,5,1,3
Dale Pal,68,1,25000,0,2,1,1,3,1,2
Dale Rai,54,0,25000,0,1,0,5,3,1,0
Dale Raje,73,0,75000,0,2,0,5,4,0,1
Dale Raji,37,1,25000,0,0,0,3,1,0,1
Dale She,47,0,50000,0,0,0,5,3,1,0
Dale Shen,42,0,50000,0,0,0,3,3,1,1
Dale Tang,51,0,50000,0,2,2,3,3,0,0
Dale Xu,59,0,150000,0,2,4,3,5,0,2
Dale Yuan,51,1,50000,0,1,0,4,2,1,0
Dalton Adams,61,1,25000,0,1,0,4,3,1,0
Dalton Alexander,50,0,150000,0,0,1,5,4,0,3
Dalton Anderson,45,0,50000,0,0,0,2,1,0,1
Dalton Bailey,63,1,75000,0,3,0,5,4,1,2
Dalton Baker,52,1,75000,0,4,4,4,2,1,3
Dalton Barnes,55,1,50000,0,4,2,2,2,1,2
Dalton Bell,62,0,150000,0,2,5,1,5,0,2
Dalton Bennett,49,0,75000,0,0,0,3,2,0,1
Dalton Brooks,48,1,100000,0,0,0,4,4,0,1
Dalton Brown,64,1,75000,0,2,1,2,5,0,2
Dalton Bryant,46,1,75000,0,2,0,5,5,1,0
Dalton Butler,74,1,150000,0,2,3,4,4,1,4
Dalton Campbell,65,1,75000,0,2,1,3,5,1,1
Dalton Carter,50,1,75000,0,4,0,5,5,1,0
Dalton Clark,61,1,75000,0,2,0,2,5,0,2
Dalton Coleman,48,0,75000,0,2,2,4,5,1,1
Dalton Collins,49,1,100000,0,1,0,4,4,1,2
Dalton Cook,62,1,100000,0,2,0,1,2,0,2
Dalton Cooper,44,0,50000,0,4,4,3,3,1,1
Dalton Cox,64,1,75000,0,4,2,3,5,1,2
Dalton Diaz,62,1,50000,0,1,0,2,3,1,1
Dalton Edwards,55,1,150000,0,1,3,4,4,1,3
Dalton Evans,75,0,150000,0,2,3,5,4,0,2
Dalton Flores,51,0,150000,0,3,2,4,4,0,4
Dalton Foster,60,1,100000,0,3,0,3,5,0,2
Dalton Garcia,74,1,50000,0,2,0,4,4,1,2
Dalton Gonzales,71,1,50000,0,4,0,2,5,0,2
Dalton Gonzalez,46,0,75000,0,4,0,5,5,1,0
Dalton Gray,43,1,75000,0,1,0,5,2,1,0
Dalton Green,40,0,50000,0,0,0,3,2,0,1
Dalton Hall,64,1,75000,0,2,1,1,2,0,2
Dalton Hayes,75,1,75000,0,5,0,5,4,0,2
Dalton Henderson,42,1,75000,0,0,0,4,5,0,4
Dalton Hernandez,80,0,50000,0,2,0,5,4,1,2
Dalton Hill,53,0,75000,0,0,0,4,5,0,1
Dalton Howard,38,0,50000,0,0,0,2,2,1,2
Dalton Hughes,59,1,75000,0,2,0,2,5,0,2
Dalton Jackson,41,1,75000,0,0,0,3,2,1,2
Dalton James,55,1,75000,0,1,0,3,2,0,1
Dalton Jenkins,51,0,50000,0,4,4,4,2,0,1
Dalton Johnson,55,1,50000,0,4,3,2,2,1,3
Dalton Jones,51,0,100000,0,4,4,3,5,1,3
Dalton Kelly,45,0,50000,0,0,0,2,1,0,1
Dalton Lee,69,0,50000,0,3,0,3,3,1,2
Dalton Lewis,46,1,50000,0,1,1,4,2,1,0
Dalton Long,62,0,75000,0,3,0,1,2,0,2
Dalton Lopez,66,1,75000,0,2,1,3,5,1,1
Dalton Martin,53,1,50000,0,1,0,4,2,1,0
Dalton Martinez,40,1,25000,0,0,0,1,1,1,2
Dalton Miller,57,1,100000,0,1,0,4,5,1,1
Dalton Mitchell,49,0,50000,0,0,0,4,5,1,1
Dalton Moore,68,1,75000,0,2,1,3,5,1,1
Dalton Morgan,46,1,75000,0,2,0,5,5,1,0
Dalton Morris,49,0,50000,0,2,2,4,2,0,1
Dalton Murphy,58,0,50000,0,2,0,2,2,1,2
Dalton Nicholls,40,1,50000,0,0,0,2,2,1,2
Dalton Parker,42,0,50000,0,0,0,2,2,0,2
Dalton Patterson,76,1,100000,0,5,0,4,4,0,2
Dalton Perez,59,1,100000,0,2,0,3,5,1,1
Dalton Perry,58,0,75000,0,3,2,4,5,1,1
Dalton Phillips,45,1,75000,0,2,0,5,5,1,0
Dalton Powell,63,1,25000,0,2,1,2,1,1,2
Dalton Ramirez,38,0,50000,0,0,0,2,2,0,2
Dalton Reed,62,1,75000,0,2,0,1,2,1,2
Dalton Richardson,47,1,75000,0,5,5,5,5,1,2
Dalton Rivera,49,0,25000,0,3,3,2,1,1,1
Dalton Roberts,60,0,150000,0,3,3,3,5,0,4
Dalton Robinson,42,1,75000,0,0,0,3,5,1,2
Dalton Rodriguez,62,1,75000,0,3,0,1,2,1,2
Dalton Rogers,63,1,75000,0,3,0,5,4,0,2
Dalton Ross,43,0,50000,0,1,0,5,2,1,0
Dalton Russell,64,0,75000,0,2,1,1,2,1,3
Dalton Sanchez,62,0,75000,0,2,0,1,2,1,2
Dalton Sanders,62,1,50000,0,1,0,3,3,1,1
Dalton Scott,53,1,50000,0,1,0,4,2,1,0
Dalton Simmons,45,1,75000,0,3,0,5,5,1,0
Dalton Stewart,39,0,75000,0,0,0,3,2,0,2
Dalton Stone,52,1,50000,0,4,4,4,2,1,2
Dalton Taylor,49,0,75000,0,0,0,5,5,0,1
Dalton Thomas,38,1,50000,0,0,0,2,2,1,2
Dalton Thompson,39,0,50000,0,0,0,3,2,1,1
Dalton Torres,56,1,100000,0,5,4,3,5,1,3
Dalton Turner,60,1,50000,0,2,0,2,2,1,2
Dalton Walker,43,0,25000,0,0,0,1,1,1,2
Dalton Ward,45,0,75000,0,1,0,5,5,0,0
Dalton Washington,50,1,75000,0,4,0,5,5,1,0
Dalton Watson,48,0,100000,0,0,0,4,4,1,1
Dalton White,43,1,50000,0,1,0,5,2,1,0
Dalton Williams,50,1,75000,0,0,0,5,5,1,0
Dalton Wilson,72,1,50000,0,4,0,2,5,0,2
Dalton Wood,60,0,100000,0,3,0,3,5,1,1
Dalton Wright,61,0,25000,0,3,0,1,3,0,2
Dalton Young,51,0,150000,0,3,2,4,4,0,4
Damien Anand,45,0,50000,0,0,0,2,1,0,1
Damien Andersen,52,0,50000,0,2,2,3,3,0,2
Damien Beck,74,0,50000,0,1,0,4,3,0,0
Damien Chande,68,1,100000,0,5,1,2,4,1,4
Damien Chander,57,1,150000,0,0,0,5,4,1,2
Damien Chen,60,0,25000,0,2,0,3,1,0,0
Damien Deng,81,1,50000,0,4,0,2,5,0,2
Damien He,53,1,25000,0,3,3,2,1,1,1
Damien Hu,39,1,50000,0,0,0,1,3,0,2
Damien Huang,37,1,25000,0,0,0,4,3,1,0
Damien Jai,53,0,25000,0,3,2,1,1,1,2
Damien Lal,51,1,50000,0,1,1,4,2,1,2
Damien Li,50,0,25000,0,4,4,1,1,1,1
Damien Liang,69,1,50000,0,2,0,3,3,0,2
Damien Lin,48,0,75000,0,2,2,4,5,1,1
Damien Liu,64,1,150000,0,4,5,2,5,1,3
Damien Lu,52,1,100000,0,5,5,3,5,1,3
Damien Luo,59,1,25000,0,1,0,3,1,1,0
Damien Ma,38,0,50000,0,0,0,2,1,0,1
Damien Nara,39,1,50000,0,0,0,3,3,0,1
Damien Pal,61,0,25000,0,2,0,3,1,1,1
Damien Rai,41,0,50000,0,0,0,2,2,1,2
Damien Raje,70,0,150000,0,3,4,4,4,0,4
Damien Raji,61,1,100000,0,2,0,3,2,1,2
Damien Shan,39,1,25000,0,0,0,2,1,0,2
Damien Shen,51,1,50000,0,1,0,4,2,1,0
Damien Stone,47,1,50000,0,0,0,4,3,1,0
Damien Sun,63,1,100000,0,3,4,4,4,1,3
Damien Tang,50,0,100000,0,3,3,4,2,1,0
Damien Xie,60,1,100000,0,2,3,3,5,1,4
Damien Xu,57,0,25000,0,1,1,2,1,0,1
Damien Ye,40,0,75000,0,0,0,4,5,0,3
Damien Yuan,58,0,25000,0,1,0,4,1,1,0
Damien Zhang,57,0,100000,0,5,0,4,5,1,1
Damien Zhao,44,0,50000,0,4,4,3,3,1,2
Damien Zheng,56,1,25000,0,1,1,2,1,1,1
Damien Zhou,60,1,150000,0,2,4,2,5,1,3
Damien Zhu,78,1,50000,0,2,0,4,4,1,2
Dana Alonso,74,1,50000,1,4,0,4,4,1,2
Dana Alvarez,46,0,25000,1,2,2,2,1,1,0
Dana Blanco,49,1,25000,1,3,3,1,1,0,1
Dana Carlson,45,0,50000,1,2,2,3,3,1,2
Dana Diaz,45,1,150000,1,4,5,1,4,0,4
Dana Dominguez,67,1,100000,1,3,4,3,4,1,4
Dana Gill,72,0,100000,1,5,0,3,5,0,2
Dana Gomez,72,0,100000,1,5,0,3,5,1,2
Dana Gutierrez,51,0,100000,1,5,5,4,5,1,4
Dana Jiménez,62,1,25000,1,2,0,3,1,1,1
Dana Martin,61,1,50000,1,1,0,3,3,1,1
Dana Moreno,40,0,25000,1,1,1,2,1,0,0
Dana Muñoz,58,1,25000,1,1,0,5,3,0,0
Dana Navarro,60,0,75000,1,1,0,3,2,1,1
Dana Ortega,56,0,25000,1,1,1,2,1,0,1
Dana Ramos,70,1,50000,1,2,0,3,3,0,2
Dana Romero,64,0,75000,1,2,1,1,2,1,2
Dana Rubio,48,1,50000,1,0,0,5,3,1,0
Dana Ruiz,52,1,50000,1,2,2,3,3,0,2
Dana Schmidt,51,1,50000,1,1,0,4,2,1,0
Dana Serrano,42,0,150000,1,4,5,2,4,1,4
Dana Suarez,55,0,75000,1,1,0,3,2,0,1
Dana Torres,60,1,25000,1,2,0,3,1,1,0
Dana Vazquez,36,0,25000,1,0,0,1,1,0,2
Daniel Anderson,52,1,75000,0,4,4,4,2,1,2
Daniel Brown,70,1,75000,0,4,0,4,4,0,2
Daniel Clark,36,0,50000,0,0,0,1,3,0,2
Daniel Davis,54,0,75000,0,1,0,4,5,0,1
Daniel Garcia,46,1,75000,0,4,0,5,5,1,0
Daniel Harris,42,0,50000,0,0,0,1,2,1,2
Daniel Jackson,49,0,150000,0,0,1,5,4,1,0
Daniel Johnson,65,0,50000,0,3,0,2,2,0,2
Daniel Jones,42,0,50000,0,3,3,3,3,1,1
Daniel Lee,81,0,150000,0,2,3,5,4,0,3
Daniel Lewis,38,1,50000,0,0,0,3,2,1,1
Daniel Martin,36,0,25000,0,0,0,3,2,0,2
Daniel Martinez,36,0,25000,0,0,0,3,1,1,1
Daniel Miller,42,0,50000,0,0,0,5,2,1,0
Daniel Moore,55,1,150000,0,1,2,3,5,0,4
Daniel Rodriguez,62,0,75000,0,3,0,1,2,1,2
Daniel Shimshoni,44,0,50000,1,0,0,2,1,1,1
Daniel Taylor,67,0,50000,0,4,0,2,5,1,2
Daniel Thomas,39,1,75000,0,0,0,3,2,0,2
Daniel Thompson,69,1,75000,0,2,1,3,5,1,1
Daniel Walker,59,1,50000,0,2,0,2,2,0,2
Daniel Weisman,52,0,75000,0,4,4,4,2,0,2
Daniel Williams,43,0,100000,0,0,0,4,4,1,1
Daniel Wilson,43,0,100000,0,0,0,4,4,0,1
Danielle Bailey,49,1,50000,1,0,0,4,5,0,1
Danielle Bell,59,0,100000,1,2,0,1,2,1,2
Danielle Brooks,49,0,50000,1,0,0,4,5,0,1
Danielle Cook,66,0,75000,1,2,1,3,5,1,2
Danielle Cooper,75,1,50000,1,3,0,4,4,1,2
Danielle Cox,68,0,75000,1,2,1,3,5,1,1
Danielle Gray,65,1,50000,1,3,0,3,5,1,2
Danielle Howard,51,0,50000,1,3,3,4,2,0,1
Danielle James,88,1,25000,1,3,0,2,2,0,2
Danielle Kelly,41,0,50000,1,0,0,2,2,1,2
Danielle Morgan,48,0,75000,1,0,0,4,5,0,1
Danielle Morris,59,1,50000,1,1,0,3,3,1,1
Danielle Murphy,52,1,75000,1,5,5,4,2,1,3
Danielle Peterson,78,0,75000,1,3,0,5,4,1,2
Danielle Ramirez,57,1,75000,1,5,5,5,5,1,3
Danielle Reed,52,0,150000,1,2,0,4,4,0,4
Danielle Richardson,49,0,50000,1,0,0,3,2,0,1
Danielle Rivera,62,0,75000,1,2,0,1,2,0,2
Danielle Rogers,48,1,100000,1,2,0,4,4,1,2
Danielle Sanchez,58,1,50000,1,1,0,3,3,1,1
